Date,Close
2020-08-14,0.854076
2020-08-17,0.861326
2020-08-18,0.850136
2020-08-19,0.852623
2020-08-20,0.878446
2020-08-21,0.877466
2020-08-24,0.87985
2020-08-25,0.889316
2020-08-26,0.873975
2020-08-27,0.88033
2020-08-28,0.893493
2020-08-31,0.894863
2020-09-01,0.894881
2020-09-02,0.898518
2020-09-03,0.911749
2020-09-04,0.908272
2020-09-07,0.905448
2020-09-08,0.922693
2020-09-09,0.933363
2020-09-10,0.939137
2020-09-11,0.936316
2020-09-14,0.934972
2020-09-15,0.941832
2020-09-16,0.952891
2020-09-17,0.957735
2020-09-18,0.970801
2020-09-21,0.97604
2020-09-22,0.967902
2020-09-23,0.982613
2020-09-24,0.996842
2020-09-25,1.005756
2020-09-28,1.005468
2020-09-29,1.017589
2020-09-30,1.018706
2020-10-01,1.037909
2020-10-02,1.045063
2020-10-05,1.046028
2020-10-06,1.063608
2020-10-07,1.068356
2020-10-08,1.075157
2020-10-09,1.074244
2020-10-12,1.086351
2020-10-13,1.10624
2020-10-14,1.111887
2020-10-15,1.121429
2020-10-16,1.120724
2020-10-19,1.123977
2020-10-20,1.13531
2020-10-21,1.146453
2020-10-22,1.144654
2020-10-23,1.138307
2020-10-26,1.134633
2020-10-27,1.115181
2020-10-28,1.122768
2020-10-30,1.103008
2020-11-02,1.086749
2020-11-03,1.093539
2020-11-04,1.091586
2020-11-05,1.111102
2020-11-06,1.125986
2020-11-09,1.134439
2020-11-10,1.149992
2020-11-11,1.156441
2020-11-12,1.170059
2020-11-13,1.156381
2020-11-16,1.171751
2020-11-17,1.172211
2020-11-18,1.15118
2020-11-19,1.168199
2020-11-20,1.188711
2020-11-23,1.201576
2020-11-24,1.189039
2020-11-25,1.190621
2020-11-26,1.184243
2020-11-27,1.189223
2020-11-30,1.191823
2020-12-01,1.167387
2020-12-02,1.192482
2020-12-03,1.197078
2020-12-04,1.208546
2020-12-07,1.21905
2020-12-08,1.219829
2020-12-09,1.233039
2020-12-10,1.253837
2020-12-11,1.260574
2020-12-14,1.280047
2020-12-15,1.301332
2020-12-16,1.299097
2020-12-17,1.292399
2020-12-18,1.29651
2020-12-21,1.290238
2020-12-22,1.274367
2020-12-23,1.307112
2020-12-24,1.308633
2020-12-25,1.312601
2020-12-28,1.320839
2020-12-29,1.359338
2020-12-30,1.344862
2020-12-31,1.349516
2021-01-04,1.369626
2021-01-05,1.37322
2021-01-06,1.366266
2021-01-07,1.380912
2021-01-08,1.388003
2021-01-11,1.41246
2021-01-12,1.412635
2021-01-13,1.428535
2021-01-14,1.433098
2021-01-15,1.442183
2021-01-18,1.441893
2021-01-19,1.464533
2021-01-20,1.479282
2021-01-21,1.488158
2021-01-22,1.497745
2021-01-25,1.50297
2021-01-26,1.502968
2021-01-27,1.496595
2021-01-28,1.447018
2021-01-29,1.483826
2021-02-01,1.485819
2021-02-02,1.496786
2021-02-03,1.522978
2021-02-04,1.531365
2021-02-05,1.533171
2021-02-08,1.537723
2021-02-09,1.559855
2021-02-10,1.55179
2021-02-11,1.550182
2021-02-12,1.54409
2021-02-15,1.547407
2021-02-16,1.574179
2021-02-17,1.579438
2021-02-18,1.574875
2021-02-19,1.59029
2021-02-22,1.624137
2021-02-23,1.626508
2021-02-24,1.589602
2021-02-25,1.546447
2021-02-26,1.534119
2021-03-01,1.522579
2021-03-02,1.567868
2021-03-03,1.582316
2021-03-04,1.593645
2021-03-05,1.61375
2021-03-08,1.61366
2021-03-09,1.609049
2021-03-10,1.601047
2021-03-11,1.62502
2021-03-12,1.624262
2021-03-15,1.614357
2021-03-16,1.602888
2021-03-17,1.625608
2021-03-18,1.617148
2021-03-19,1.608746
2021-03-22,1.612478
2021-03-23,1.506465
2021-03-24,1.50816
2021-03-25,1.563213
2021-03-26,1.576569
2021-03-29,1.571278
2021-03-30,1.598596
2021-03-31,1.59941
2021-04-01,1.605273
2021-04-02,1.628747
2021-04-05,1.624359
2021-04-06,1.625723
2021-04-07,1.614873
2021-04-08,1.606332
2021-04-09,1.606743
2021-04-12,1.577477
2021-04-13,1.559781
2021-04-14,1.547114
2021-04-15,1.576041
2021-04-16,1.571398
2021-04-19,1.567505
2021-04-20,1.530971
2021-04-21,1.511286
2021-04-22,1.462591
2021-04-26,1.487044
2021-04-27,1.510248
2021-04-28,1.522949
2021-04-29,1.518668
2021-04-30,1.529077
2021-05-03,1.524939
2021-05-04,1.55539
2021-05-05,1.561732
2021-05-06,1.570197
2021-05-07,1.574511
2021-05-10,1.568846
2021-05-11,1.595814
2021-05-12,1.590868
2021-05-17,1.591386
2021-05-18,1.59221
2021-05-20,1.608169
2021-05-21,1.606687
2021-05-24,1.60964
