Date,Close
2015-11-17,0.99308
2015-11-18,0.994809
2015-11-19,0.984752
2015-11-20,0.985767
2015-11-23,0.986974
2015-11-24,0.972594
2015-11-25,0.931896
2015-11-26,0.93574
2015-11-27,0.910994
2015-11-30,0.919608
2015-12-01,0.917413
2015-12-02,0.936065
2015-12-03,0.933363
2015-12-04,0.922695
2015-12-07,0.909947
2015-12-08,0.904617
2015-12-09,0.894179
2015-12-10,0.91448
2015-12-11,0.884807
2015-12-14,0.857649
2015-12-15,0.845981
2015-12-16,0.879323
2015-12-17,0.88686
2015-12-18,0.89927
2015-12-21,0.887546
2015-12-22,0.898854
2015-12-23,0.897234
2015-12-24,0.906968
2015-12-25,0.908615
2015-12-28,0.910423
2015-12-29,0.913734
2015-12-30,0.910111
2015-12-31,0.902575
2016-01-04,0.892665
2016-01-05,0.874215
2016-01-06,0.874763
2016-01-07,0.879206
2016-01-08,0.880168
2016-01-11,0.874214
2016-01-12,0.879663
2016-01-13,0.883701
2016-01-14,0.893085
2016-01-15,0.885137
2016-01-18,0.874127
2016-01-19,0.8746
2016-01-20,0.874892
2016-01-21,0.857851
2016-01-22,0.849018
2016-01-25,0.866681
2016-01-26,0.868807
2016-01-27,0.883348
2016-01-28,0.887041
2016-01-29,0.892071
2016-02-01,0.903429
2016-02-02,0.902898
2016-02-03,0.890109
2016-02-04,0.901293
2016-02-05,0.91467
2016-02-08,0.910185
2016-02-09,0.883341
2016-02-10,0.874977
2016-02-11,0.880814
2016-02-12,0.87312
2016-02-15,0.86965
2016-02-16,0.865078
2016-02-17,0.863678
2016-02-18,0.886687
2016-02-19,0.892398
2016-02-22,0.887474
2016-02-23,0.90858
2016-02-24,0.91714
2016-02-25,0.898835
2016-02-26,0.910352
2016-02-29,0.911856
2016-03-01,0.920938
2016-03-02,0.923632
2016-03-03,0.933008
2016-03-04,0.934642
2016-03-07,0.938195
2016-03-08,0.942792
2016-03-09,0.943948
2016-03-10,0.954696
2016-03-11,0.955124
2016-03-14,0.962932
2016-03-15,0.968639
2016-03-16,0.955457
2016-03-17,0.956875
2016-03-18,0.973662
2016-03-21,0.982673
2016-03-22,0.986806
2016-03-23,0.961781
2016-03-24,0.951375
2016-03-25,0.96207
2016-03-28,0.96444
2016-03-29,0.965184
2016-03-30,0.96643
2016-03-31,0.981436
2016-04-01,0.988096
2016-04-04,0.979351
2016-04-05,0.995987
2016-04-06,0.991728
2016-04-07,0.982702
2016-04-08,0.97833
2016-04-11,0.989034
2016-04-12,1.004791
2016-04-13,1.002662
2016-04-14,1.020449
2016-04-15,1.02282
2016-04-18,1.021689
2016-04-19,1.029605
2016-04-20,1.02726
2016-04-21,1.01513
2016-04-22,1.014526
2016-04-25,1.013818
2016-04-26,1.00921
2016-04-27,1.017441
2016-04-28,1.015702
2016-04-29,1.01553
2016-05-02,1.013566
2016-05-03,1.002741
2016-05-04,0.975904
2016-05-05,0.961287
2016-05-06,0.95676
2016-05-09,0.955347
2016-05-10,0.96606
2016-05-11,0.961846
2016-05-12,0.967769
2016-05-13,0.962839
2016-05-16,0.955062
2016-05-17,0.945914
2016-05-18,0.946661
2016-05-20,0.945635
2016-05-23,0.938209
2016-05-24,0.944457
2016-05-25,0.969499
2016-05-26,0.964693
2016-05-27,0.959811
2016-05-30,0.958278
2016-05-31,0.964494
2016-06-01,0.959255
2016-06-02,0.949853
2016-06-03,0.942503
2016-06-06,0.957283
2016-06-07,0.964844
2016-06-08,0.958446
2016-06-09,0.965866
2016-06-10,0.953422
2016-06-13,0.944236
2016-06-14,0.934523
2016-06-15,0.932631
2016-06-16,0.937484
2016-06-17,0.921283
2016-06-20,0.92888
2016-06-21,0.946217
2016-06-22,0.950796
2016-06-23,0.948582
2016-06-24,0.951529
2016-06-27,0.922804
2016-06-28,0.926824
2016-06-29,0.943213
2016-06-30,0.937733
2016-07-01,0.936314
2016-07-04,0.948285
2016-07-08,0.954364
2016-07-11,0.950299
2016-07-12,0.962513
2016-07-13,0.972793
2016-07-14,0.97814
2016-07-15,0.987706
2016-07-18,0.988909
2016-07-19,0.925845
2016-07-20,0.923542
2016-07-21,0.908268
2016-07-22,0.878657
2016-07-25,0.886114
2016-07-26,0.915087
2016-07-27,0.911122
2016-07-28,0.925446
2016-07-29,0.925923
2016-08-01,0.93228
2016-08-02,0.945807
2016-08-03,0.94079
2016-08-04,0.927059
2016-08-05,0.935733
2016-08-08,0.932005
2016-08-09,0.946724
2016-08-10,0.958801
2016-08-11,0.950555
2016-08-12,0.960021
2016-08-15,0.94535
2016-08-16,0.948217
2016-08-17,0.938951
2016-08-18,0.944528
2016-08-19,0.940633
2016-08-22,0.941927
2016-08-23,0.941173
2016-08-24,0.936642
2016-08-25,0.925503
2016-08-26,0.93155
2016-08-29,0.93189
2016-08-31,0.926252
2016-09-01,0.926229
2016-09-02,0.921852
2016-09-05,0.928056
2016-09-06,0.942198
2016-09-07,0.940684
2016-09-08,0.932916
2016-09-09,0.931888
2016-09-16,0.926604
2016-09-19,0.916992
2016-09-20,0.926313
2016-09-21,0.924728
2016-09-22,0.928209
2016-09-23,0.942763
2016-09-26,0.946043
2016-09-27,0.918596
2016-09-28,0.921108
2016-09-29,0.924764
2016-09-30,0.926685
