Date,Close
2025-02-03,1.001824
2025-02-04,0.991402
2025-02-05,0.991354
2025-02-06,0.984313
2025-02-07,0.997723
2025-02-10,1.008882
2025-02-11,1.003484
2025-02-12,1.004437
2025-02-13,0.997153
2025-02-14,1.012608
2025-02-17,1.012773
2025-02-18,1.008722
2025-02-19,1.011544
2025-02-20,1.001319
2025-02-21,1.009258
2025-02-24,0.993743
2025-02-25,1.00335
2025-02-26,0.986496
2025-02-27,0.982467
2025-02-28,0.991953
2025-03-03,0.99418
2025-03-04,1.01689
2025-03-05,1.018178
2025-03-06,1.047357
2025-03-07,1.062031
2025-03-10,1.083096
2025-03-11,1.088267
2025-03-12,1.084427
2025-03-13,1.080708
2025-03-14,1.088369
2025-03-17,1.096317
2025-03-18,1.108126
2025-03-19,1.109456
2025-03-20,1.055891
2025-03-21,1.075426
2025-03-24,1.010488
2025-03-25,1.026137
2025-03-26,1.057482
2025-03-27,1.05336
2025-03-28,1.044694
2025-04-02,1.05558
2025-04-03,1.057703
2025-04-04,1.059004
2025-04-07,1.027539
2025-04-08,1.021555
2025-04-09,1.040537
2025-04-10,1.019628
2025-04-11,1.045821
2025-04-14,1.044276
2025-04-15,1.05637
2025-04-16,1.053645
2025-04-17,1.044504
2025-04-18,1.048214
2025-04-21,1.040285
2025-04-22,1.03672
2025-04-24,1.02244
2025-04-25,1.052159
2025-04-28,1.06732
2025-04-29,1.063745
2025-04-30,1.06121
2025-05-02,1.056648
2025-05-05,1.07877
2025-05-06,1.085276
2025-05-07,1.088922
2025-05-08,1.080546
2025-05-09,1.086866
2025-05-12,1.091091
2025-05-13,1.129322
2025-05-14,1.143618
2025-05-15,1.151376
2025-05-16,1.140159
2025-05-20,1.138913
2025-05-21,1.141978
2025-05-22,1.134633
2025-05-23,1.138336
2025-05-26,1.132886
2025-05-27,1.144686
2025-05-28,1.134281
2025-05-29,1.122667
2025-05-30,1.123772
2025-06-02,1.115359
2025-06-03,1.107106
2025-06-04,1.142977
2025-06-05,1.165081
2025-06-10,1.159858
2025-06-11,1.214044
2025-06-12,1.211911
2025-06-13,1.197328
2025-06-16,1.180544
2025-06-17,1.207218
2025-06-18,1.194294
2025-06-19,1.184442
2025-06-20,1.177699
2025-06-23,1.178717
2025-06-24,1.17528
2025-06-25,1.210039
2025-06-26,1.213581
2025-06-27,1.222504
2025-06-30,1.225212
2025-07-01,1.26865
2025-07-02,1.297359
2025-07-03,1.308432
2025-07-04,1.316488
2025-07-07,1.314762
2025-07-08,1.306142
2025-07-09,1.307279
2025-07-10,1.326824
2025-07-11,1.338464
2025-07-14,1.344395
2025-07-16,1.340189
2025-07-17,1.328111
2025-07-18,1.356983
2025-07-21,1.359717
2025-07-22,1.372594
2025-07-23,1.373097
2025-07-24,1.368833
2025-07-25,1.371604
2025-07-28,1.379789
2025-07-29,1.388889
2025-07-30,1.39466
2025-07-31,1.391162
2025-08-01,1.394415
2025-08-04,1.392742
2025-08-05,1.401568
2025-08-06,1.418376
2025-08-07,1.399553
2025-08-08,1.387259
2025-08-11,1.388867
2025-08-12,1.398303
2025-08-13,1.403415
2025-08-14,1.403904
2025-08-15,1.396009
2025-08-18,1.393291
2025-08-19,1.395926
2025-08-20,1.394379
2025-08-21,1.405592
2025-08-22,1.416924
2025-08-25,1.43978
2025-08-26,1.444016
2025-08-27,1.437347
2025-08-28,1.422579
2025-08-29,1.422889
2025-09-01,1.416671
2025-09-02,1.438029
2025-09-03,1.390874
2025-09-04,1.374946
2025-09-05,1.394389
2025-09-08,1.384514
2025-09-09,1.362915
2025-09-10,1.373675
2025-09-11,1.373327
2025-09-12,1.355526
2025-09-15,1.345624
2025-09-16,1.416451
2025-09-17,1.436774
2025-09-18,1.433146
2025-09-19,1.413049
2025-09-22,1.431084
2025-09-23,1.430154
2025-09-24,1.423061
2025-09-25,1.423779
2025-09-26,1.433369
2025-09-29,1.41555
2025-09-30,1.395123
2025-10-01,1.393036
2025-10-02,1.403764
2025-10-03,1.396544
2025-10-06,1.381793
2025-10-07,1.387843
2025-10-08,1.408627
2025-10-09,1.386981
2025-10-10,1.385635
2025-10-13,1.403165
2025-10-14,1.375899
2025-10-15,1.353247
2025-10-16,1.3905
2025-10-17,1.377526
2025-10-20,1.386073
2025-10-21,1.412878
2025-10-22,1.434718
2025-10-23,1.444921
2025-10-24,1.442958
2025-10-27,1.483752
2025-10-28,1.470049
2025-10-30,1.46662
2025-10-31,1.467569
2025-11-03,1.487221
2025-11-04,1.515303
2025-11-05,1.510169
2025-11-06,1.519818
2025-11-07,1.530855
2025-11-10,1.530502
2025-11-11,1.524446
2025-11-12,1.517172
2025-11-13,1.510764
2025-11-14,1.508189
2025-11-17,1.490868
2025-11-18,1.519961
2025-11-19,1.504645
2025-11-20,1.528268
2025-11-21,1.513269
2025-11-24,1.503865
2025-11-25,1.515852
2025-11-26,1.50967
2025-11-27,1.514635
2025-11-28,1.520671
2025-12-01,1.52833
2025-12-02,1.566198
2025-12-03,1.566337
2025-12-04,1.573612
2025-12-05,1.560926
2025-12-08,1.575648
2025-12-09,1.593676
2025-12-10,1.601224
2025-12-11,1.592699
2025-12-12,1.587478
2025-12-15,1.596365
2025-12-16,1.616787
2025-12-17,1.597595
2025-12-18,1.584451
2025-12-19,1.592126
2025-12-22,1.57902
2025-12-23,1.573758
2025-12-24,1.581219
2025-12-25,1.582968
2025-12-26,1.580257
2025-12-29,1.569831
2025-12-30,1.552056
2025-12-31,1.574611
2026-01-02,1.593501
2026-01-05,1.61904
2026-01-06,1.629763
2026-01-07,1.656299
2026-01-08,1.644904
2026-01-09,1.653049
2026-01-12,1.667835
2026-01-13,1.664383
2026-01-14,1.681104
2026-01-15,1.675275
2026-01-16,1.716294
2026-01-19,1.707279
2026-01-20,1.719225
2026-01-21,1.701358
2026-01-22,1.720175
2026-01-23,1.757076
2026-01-26,1.76902
2026-01-27,1.787938
2026-01-28,1.784975
2026-01-29,1.788091
2026-01-30,1.802421
2026-02-02,1.807088
2026-02-03,1.789228
2026-02-04,1.799879
2026-02-05,1.786497
2026-02-06,1.765514
2026-02-09,1.768103
2026-02-10,1.781398
2026-02-11,1.792276
2026-02-12,1.788201
2026-02-13,1.7683
2026-02-16,1.796423
2026-02-17,1.824013
2026-02-18,1.864546
2026-02-19,1.809838
2026-02-20,1.761463
2026-02-23,1.77888
2026-02-24,1.761236
2026-02-25,1.741862
2026-02-26,1.724129
2026-02-27,1.711752
2026-03-02,1.691534
2026-03-03,1.69432
2026-03-04,1.688289
2026-03-05,1.718339
2026-03-06,1.719081
2026-03-09,1.706798
2026-03-10,1.745194
2026-03-11,1.819363
2026-03-12,1.810192
2026-03-13,1.804189
2026-03-16,1.814222
2026-03-17,1.788353
2026-03-18,1.798518
2026-03-19,1.749496
2026-03-23,1.749745
2026-03-24,1.740555
2026-03-25,1.724493
2026-03-26,1.768318
2026-03-27,1.739763
2026-03-30,1.722446
2026-03-31,1.709911
2026-04-01,1.737013
2026-04-02,1.79437
2026-04-03,1.765517
2026-04-06,1.772169
2026-04-07,1.789362
2026-04-08,1.739976
2026-04-09,1.8517
2026-04-10,1.831768
2026-04-13,1.841847
2026-04-14,1.82876
2026-04-15,1.861163
2026-04-16,1.859907
2026-04-17,1.852873
2026-04-20,1.871951
2026-04-21,1.857493
2026-04-22,1.859558
2026-04-24,1.847247
2026-04-27,1.842048
2026-04-28,1.851565
2026-04-29,1.832592
2026-04-30,1.82165
2026-05-04,1.831163
2026-05-05,1.815059
2026-05-06,1.818224
2026-05-07,1.852404
2026-05-08,1.888707
2026-05-11,1.882821
