Date,Close
2015-01-02,1.4784
2015-01-05,1.4745
2015-01-06,1.49
2015-01-07,1.5005
2015-01-08,1.4994
2015-01-09,1.5153
2015-01-12,1.5187000000000002
2015-01-13,1.5265
2015-01-14,1.5344
2015-01-15,1.5211
2015-01-16,1.5216
2015-01-19,1.5144
2015-01-20,1.5277
2015-01-21,1.5459
2015-01-22,1.5637
2015-01-23,1.5749
2015-01-26,1.5768
2015-01-27,1.5937
2015-01-28,1.587
2015-01-29,1.5816
2015-01-30,1.5559
2015-02-02,1.5639
2015-02-03,1.5802
2015-02-04,1.5375
2015-02-05,1.5092
2015-02-06,1.5104
2015-02-09,1.492
2015-02-10,1.4822
2015-02-11,1.456
2015-02-12,1.4659
2015-02-13,1.5065
2015-02-16,1.5028
2015-02-17,1.5111
2015-02-18,1.4797
2015-02-19,1.5008
2015-02-20,1.5204
2015-02-23,1.5052
2015-02-24,1.5155
2015-02-25,1.5277
2015-02-26,1.526
2015-02-27,1.5115999999999998
2015-03-02,1.486
2015-03-03,1.4818
2015-03-04,1.482
2015-03-05,1.444
2015-03-06,1.4200000000000002
2015-03-09,1.4064
2015-03-10,1.4116
2015-03-11,1.3577
2015-03-12,1.3592
2015-03-13,1.3615
2015-03-16,1.3292
2015-03-17,1.3549
2015-03-18,1.3835
2015-03-19,1.3812
2015-03-20,1.4161
2015-03-23,1.4239
2015-03-24,1.4437
2015-03-25,1.4094
2015-03-26,1.4209
2015-03-27,1.3998
2015-03-30,1.3899
2015-03-31,1.4146
2015-04-01,1.3921
2015-04-02,1.4037000000000002
2015-04-03,1.4126
2015-04-06,1.4329
2015-04-07,1.4472
2015-04-08,1.4421
2015-04-09,1.4474
2015-04-10,1.4653
2015-04-13,1.4523
2015-04-14,1.439
2015-04-15,1.4429
2015-04-16,1.43
2015-04-17,1.4463
2015-04-20,1.4476
2015-04-21,1.4496
2015-04-22,1.4879
2015-04-24,1.4721
2015-04-27,1.4938
2015-04-28,1.5153
2015-04-29,1.5098
2015-04-30,1.504
2015-05-04,1.4709
2015-05-05,1.475
2015-05-06,1.4653
2015-05-07,1.4487
2015-05-08,1.4463
2015-05-11,1.4726
2015-05-12,1.4836
2015-05-13,1.494
2015-05-14,1.5098
2015-05-15,1.526
2015-05-18,1.528
2015-05-20,1.5465
2015-05-21,1.533
2015-05-22,1.5112
2015-05-25,1.4993
2015-05-26,1.4728
2015-05-27,1.4688
2015-05-28,1.4856
2015-05-29,1.4765
2015-06-01,1.468
2015-06-02,1.4184
2015-06-03,1.4341
2015-06-04,1.468
2015-06-05,1.4491
2015-06-08,1.4405
2015-06-09,1.3554
2015-06-10,1.3634
2015-06-11,1.3934
2015-06-12,1.4148
2015-06-15,1.411
