Date,Close
2022-04-28,1.007211
2022-04-29,1.008573
2022-05-05,1.019537
2022-05-06,1.032958
2022-05-09,1.03934
2022-05-10,1.043906
2022-05-11,1.050767
2022-05-12,1.032572
2022-05-13,1.012029
2022-05-16,1.024524
2022-05-17,1.017466
2022-05-18,1.024892
2022-05-20,1.023283
2022-05-23,1.014219
2022-05-24,1.012466
2022-05-25,1.016758
2022-05-27,1.031888
2022-05-30,1.026933
2022-05-31,1.049487
2022-06-01,1.049644
2022-06-03,1.075039
2022-06-06,1.078933
2022-06-07,1.095915
2022-06-09,1.064022
2022-06-10,1.075014
2022-06-13,1.066603
2022-06-14,1.06273
2022-06-15,1.060096
2022-06-16,1.071984
2022-06-17,1.057887
2022-06-20,1.07135
2022-06-21,1.077744
2022-06-22,1.091359
2022-06-23,1.094119
2022-06-24,1.096145
2022-06-27,1.102553
2022-06-28,1.091323
2022-06-29,1.081614
2022-06-30,1.063175
2022-07-01,1.057739
2022-07-04,1.0647
2022-07-05,1.061566
2022-07-06,1.048128
2022-07-07,1.062957
2022-07-08,1.068601
2022-07-13,1.073347
2022-07-14,1.074764
2022-07-18,1.067186
2022-07-19,1.087167
2022-07-20,1.10184
2022-07-21,1.110119
2022-07-22,1.110023
2022-07-25,1.116754
2022-07-26,1.125959
2022-07-27,1.129229
2022-07-28,1.137773
2022-07-29,1.145784
2022-08-01,1.163491
2022-08-02,1.191828
2022-08-03,1.193571
2022-08-04,1.206749
2022-08-05,1.219983
2022-08-08,1.227408
2022-08-09,1.237678
2022-08-10,1.245222
2022-08-11,1.261517
2022-08-12,1.273191
2022-08-15,1.272382
2022-08-16,1.273459
2022-08-17,1.2797
2022-08-18,1.287316
2022-08-19,1.294345
2022-08-22,1.300207
2022-08-23,1.313362
2022-08-24,1.32398
2022-08-25,1.304924
2022-08-26,1.326248
2022-08-29,1.333335
2022-08-31,1.346149
2022-09-01,1.35659
2022-09-02,1.364881
2022-09-05,1.388841
2022-09-06,1.415228
2022-09-07,1.422605
2022-09-08,1.419205
2022-09-09,1.427573
2022-09-12,1.447659
2022-09-13,1.475561
2022-09-14,1.422837
2022-09-15,1.430779
2022-09-16,1.429419
2022-09-19,1.448545
2022-09-20,1.417908
2022-09-21,1.437723
