Date,Close
2020-06-29,0.057302
2020-06-30,0.057847
2020-07-01,0.058903
2020-07-02,0.059455
2020-07-03,0.060258
2020-07-06,0.060225
2020-07-07,0.062355
2020-07-08,0.061687
2020-07-09,0.062807
2020-07-10,0.06355
2020-07-13,0.064181
2020-07-16,0.063411
2020-07-17,0.062726
2020-07-20,0.06275
2020-07-21,0.064387
2020-07-23,0.064053
2020-07-24,0.062781
2020-07-27,0.061951
2020-07-28,0.063309
2020-07-29,0.062926
2020-07-30,0.064302
2020-08-04,0.065827
2020-08-05,0.066353
2020-08-06,0.067021
2020-08-07,0.069231
2020-08-10,0.069079
2020-08-11,0.068881
2020-08-12,0.067635
2020-08-13,0.069822
2020-08-14,0.069537
2020-08-17,0.069542
2020-08-18,0.070803
2020-08-19,0.071385
2020-08-20,0.07085
2020-08-21,0.070975
2020-08-24,0.070844
2020-08-25,0.072557
2020-08-26,0.0735
2020-08-27,0.075256
2020-08-28,0.074346
2020-08-31,0.074665
2020-09-01,0.07513
2020-09-02,0.076317
2020-09-03,0.07699
2020-09-04,0.074123
2020-09-08,0.073696
2020-09-09,0.070861
2020-09-10,0.072819
2020-09-11,0.071731
2020-09-14,0.071566
2020-09-15,0.073259
2020-09-16,0.074765
2020-09-17,0.073789
2020-09-18,0.073302
2020-09-21,0.072718
2020-09-22,0.073225
2020-09-24,0.072536
2020-09-28,0.072855
2020-09-29,0.076151
2020-09-30,0.076573
2020-10-01,0.077031
2020-10-02,0.077309
2020-10-05,0.075735
2020-10-06,0.077171
2020-10-07,0.076566
2020-10-08,0.078834
2020-10-09,0.080114
2020-10-12,0.080914
2020-10-13,0.082247
2020-10-14,0.082332
2020-10-15,0.082691
2020-10-16,0.081657
2020-10-19,0.081526
2020-10-20,0.080333
2020-10-21,0.080196
2020-10-22,0.079511
2020-10-23,0.079088
2020-10-26,0.080445
2020-10-27,0.079063
2020-10-28,0.080615
2020-10-30,0.079163
2020-11-02,0.079226
2020-11-03,0.080311
2020-11-04,0.08206
2020-11-05,0.084611
2020-11-06,0.086604
2020-11-09,0.086887
2020-11-10,0.082426
2020-11-11,0.081464
2020-11-16,0.07723
2020-11-17,0.0785
2020-11-18,0.078884
2020-11-19,0.078548
2020-11-20,0.078177
2020-11-23,0.076883
2020-11-24,0.079002
2020-11-25,0.08184
2020-11-26,0.082435
2020-11-30,0.081712
2020-12-01,0.081284
2020-12-02,0.083133
2020-12-03,0.083071
2020-12-04,0.083756
2020-12-07,0.08391
2020-12-08,0.084998
2020-12-09,0.084708
2020-12-10,0.083851
2020-12-11,0.084432
2020-12-14,0.084957
